"LIMIT_BAL","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default","AGE_GROUP_35_50","AGE_GROUP_50_65","AGE_GROUP_Over_65","SEX_2","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","EDUCATION_6","MARRIAGE_1","MARRIAGE_2","MARRIAGE_3"
380000,0,0,0,0,0,0,307388,280090,249018,252496,253331,238051,12936,9190,9000,8100,8100,8000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
170000,0,0,0,0,0,0,142509,143339,125864,112300,110371,113685,5000,20000,6000,5000,5000,3000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
140000,0,-1,-1,0,0,0,24048,1999,109104,110336,67197,67910,2014,110330,5012,5000,3000,5000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150000,-2,-2,-2,-2,-2,-2,6479,1670,4330,8036,1505,974,1670,5800,8040,1505,974,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
130000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
180000,-1,-1,-1,0,-1,-1,390,390,5248,4167,780,467,390,5248,5,780,467,3513,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,2,2,2,2,2,2,15679,16228,17796,17213,18432,18981,1100,2150,0,1500,1000,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,1,2,2,0,0,2,8476,10187,9885,11398,12208,11869,2000,0,2000,1000,0,1200,1,0,0,0,0,0,1,0,0,0,0,0,1,0
450000,0,-1,-1,-1,-1,-2,1414,1080,97,1749,0,0,1080,97,1749,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
160000,0,0,0,0,0,0,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,0,0,0,0,0,0,1,0,0,0,0,1,0,0
80000,1,2,0,0,2,0,74081,72329,74409,78180,76831,79570,0,3300,5600,0,4000,4000,1,1,0,0,1,1,0,0,0,0,0,1,0,0
240000,0,0,0,0,0,0,65883,66386,67444,68461,69423,70843,3000,3038,3057,3000,3000,3500,0,0,0,0,1,0,1,0,0,0,0,1,0,0
150000,0,0,0,0,0,0,61510,62731,64047,65966,66671,68067,2240,2321,2980,2400,2468,2611,0,1,0,0,1,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,40083,44385,45117,25845,7141,9141,5000,2000,2030,3000,2000,2000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20000,2,2,2,-1,0,-1,3254,2522,0,780,390,390,2000,0,5050,0,390,1680,1,1,0,0,0,0,1,0,0,0,0,0,1,0
360000,0,0,-1,-1,-1,-1,331365,338400,493,0,2030,2112,15000,493,0,2030,2112,5182,0,1,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,8406,8418,8347,12321,6294,3333,3000,3000,7508,1000,1000,1500,0,0,0,0,0,0,1,0,0,0,0,0,1,0
270000,-1,-1,2,2,-1,-1,9112,6035,3687,0,887,690,6035,0,0,887,690,6331,0,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,-1,0,0,0,0,0,136286,183615,184792,195062,195156,192436,50000,7000,15000,7500,7500,10000,1,1,0,0,1,0,1,0,0,0,0,1,0,0
160000,0,0,0,0,0,0,96515,139439,141416,112497,119511,38783,50439,6000,5000,9000,4000,4000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
200000,0,0,2,2,0,0,195128,203187,209286,188243,188668,190192,13600,12200,0,7000,7000,7300,0,0,0,0,1,1,0,0,0,0,0,0,1,0
120000,-1,-1,-1,-1,-1,-1,1051,671,291,1051,291,671,671,291,1051,291,671,1051,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50000,1,0,0,0,0,2,45608,44619,44856,42996,49916,29117,0,1600,871,30347,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
50000,1,2,2,2,0,0,43933,42927,46324,45283,48042,50834,0,4100,0,3780,3515,1800,1,0,0,0,0,0,0,1,0,0,0,0,1,0
240000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
80000,-1,-1,0,-1,0,0,444,444,444,888,888,444,444,444,888,444,0,1038,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30000,-1,-1,-1,-1,-1,-1,1355,5137,1392,696,0,696,5174,1392,696,0,696,696,0,1,0,0,1,0,0,1,0,0,0,1,0,0
200000,0,0,0,0,0,0,111664,113884,116545,120396,121486,121518,4080,4500,5800,4500,5000,5000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,7472,9304,9369,5873,5990,6231,2000,2002,3098,215,338,2164,0,1,0,0,0,0,1,0,0,0,0,1,0,0
150000,-1,2,-1,2,0,-1,1040,148,9173,296,148,446,5549,9173,0,0,446,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,-1,0,-1,-1,-1,-1,2485,3788,5512,1986,2504,13484,3798,5512,1996,2504,13484,10075,0,1,0,0,1,0,1,0,0,0,0,1,0,0
50000,-2,-2,-2,-2,-2,-2,15519,19259,18652,24312,28903,28294,4000,0,6000,5000,0,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,3,2,0,0,0,0,82523,80586,80783,75115,49420,50677,0,4000,3000,1800,2000,2000,1,0,0,0,1,1,0,0,0,0,0,0,1,0
160000,1,-2,-2,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
260000,-1,-1,0,0,0,0,16570,7934,20258,52574,19463,20226,8234,20034,52045,7000,8073,30113,0,0,1,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,79788,81571,75814,49784,51408,48587,25000,7704,8700,3000,12900,3000,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,2,0,0,0,23051,18190,12521,14308,14769,15925,2719,0,2000,1000,1542,764,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,14923,16277,17003,17420,17790,18993,1600,1300,700,650,4824,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,2,2,0,0,18126,20771,20434,42996,19546,0,3599,1200,1000,400,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
70000,0,0,0,0,0,0,79867,79593,29340,28026,28605,28705,2163,2000,2000,1000,5000,322,0,1,0,0,1,0,1,0,0,0,0,1,0,0
180000,-1,-1,-1,-1,-1,0,325,49202,325,1000,1100,1100,1260,325,1000,1100,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
290000,0,0,0,0,-1,0,53437,44037,5441,7371,38832,41955,1274,1200,2033,38832,3900,188423,0,0,0,0,1,0,1,0,0,0,0,1,0,0
230000,0,0,0,0,0,2,3472,4053,4503,4964,4400,3979,1061,1275,1000,200,0,227,0,1,0,0,0,0,1,0,0,0,0,1,0,0
160000,0,0,0,0,0,0,56099,41085,35673,28880,27678,25518,3000,3030,2000,5000,4000,3018,0,0,0,0,1,0,0,1,0,0,0,0,1,0
50000,0,0,0,0,0,0,1211,3173,7076,7729,9442,9887,2000,4000,2000,4738,1000,2000,0,0,0,0,1,0,0,0,0,1,0,0,1,0
230000,0,0,2,0,0,0,20271,21979,20924,20881,21262,21469,5034,0,2000,2000,2000,2000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
200000,1,2,0,0,0,0,203393,198272,120005,121023,128387,130960,5549,5812,4500,9352,4700,5000,1,1,0,0,0,1,0,0,0,0,0,1,0,0
50000,2,0,0,0,2,2,31422,32420,33462,36199,36803,37566,1521,1563,3300,1500,1500,1600,1,1,0,0,1,0,0,1,0,0,0,1,0,0
90000,-1,-1,2,-1,-1,-1,16139,7199,4367,7660,21175,4009,4367,9,7660,21175,4009,7452,0,1,0,0,1,1,0,0,0,0,0,1,0,0
180000,-1,-1,-1,-1,-1,-2,360,2240,6071,1554,0,0,2240,6071,1554,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
370000,0,0,0,0,0,0,75823,63617,65585,67223,62201,64356,5000,3000,3003,3000,3500,60000,0,1,0,0,1,0,1,0,0,0,0,0,1,0
30000,-1,2,2,2,2,2,11222,11738,13255,14380,14081,10796,1000,2000,1670,551,0,500,1,0,0,0,1,0,1,0,0,0,0,0,1,0
260000,-1,-1,-1,0,0,0,37003,1105,2490,17445,1795,278,1305,2690,15650,0,278,2500,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,26061,27104,28076,25991,25429,26234,1780,1752,1666,800,1161,3128,0,0,0,0,0,1,0,0,0,0,0,0,1,0
200000,0,0,0,0,0,0,46288,48205,49352,49682,50588,42629,3000,2300,2000,2000,1500,1189,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,30803,30578,30362,42996,30065,30179,1477,1546,1453,1039,1066,1421,0,1,0,0,1,0,1,0,0,0,0,1,0,0
500000,-1,-1,-1,0,-1,-1,7789,9656,7477,8370,8890,6424,9666,7488,8370,8890,6424,21032,0,1,0,0,1,1,0,0,0,0,0,1,0,0
20000,-1,2,0,0,0,0,6483,6233,7254,8106,8418,8440,0,1283,1135,447,306,307,1,1,0,0,1,0,1,0,0,0,0,0,1,0
120000,0,0,0,0,0,0,50441,41960,34024,30564,22702,23175,2000,1361,1000,4738,851,812,0,1,0,0,0,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,7556,7312,6959,5813,3985,3169,1140,1048,163,135,151,2000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
120000,0,0,0,0,2,2,116983,117616,74853,78692,78456,76140,5750,4000,5050,3000,0,3700,0,1,0,0,1,0,0,1,0,0,0,1,0,0
150000,0,-1,-1,-1,0,0,5527,614,12515,10749,7549,5749,1000,13000,12006,7000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
130000,0,0,0,0,0,0,113470,110794,65715,67523,68131,68140,4000,3000,5500,3000,3000,1700,0,1,0,0,1,1,0,0,0,0,0,1,0,0
90000,2,0,0,0,0,0,54933,55460,56599,58155,60058,61250,2009,2057,2500,3000,2189,2282,1,0,0,0,0,1,0,0,0,0,0,1,0,0
120000,2,0,0,0,0,0,67714,51385,35160,13425,8517,6174,2102,1021,274,3001,1004,4005,1,0,0,0,1,0,1,0,0,0,0,0,1,0
150000,-2,-2,-2,-2,-2,-2,42218,44828,-7772,-7772,69762,71591,4828,0,0,77534,2991,4509,0,0,1,0,1,0,0,1,0,0,0,1,0,0
10000,0,0,-1,-1,-1,-1,8188,6780,390,390,0,780,1000,390,390,0,780,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
100000,-1,-1,2,-1,-1,2,7576,15532,7626,11896,15520,7156,15532,0,11896,11008,0,23164,0,0,0,0,1,0,1,0,0,0,0,0,1,0
350000,-1,-1,-1,-1,-1,-1,8760,5882,9845,4677,5767,6532,5932,9908,4692,5787,6548,4863,0,0,0,0,1,0,1,0,0,0,0,1,0,0
260000,0,0,0,0,0,0,135489,138509,138076,110044,111906,104073,5007,5003,5004,4052,4010,3835,0,0,0,0,1,0,1,0,0,0,0,1,0,0
80000,1,2,2,2,2,-2,4073,3863,8109,7849,0,0,0,4500,21,4738,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
240000,0,0,0,0,2,0,135322,100522,84626,76205,46771,35207,4531,3728,3612,0,1100,2000,0,0,1,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,2,2,2,17468,48675,36287,30691,29901,49293,32400,4000,1200,0,20000,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,27878,28908,29922,30517,31164,32677,1484,1498,1093,1139,2039,1800,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60000,0,0,2,0,0,0,72930,71123,67405,63559,60048,56458,5000,3000,3000,3000,2000,3000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,70613,71421,72932,74422,75920,77490,2006,2100,2109,2131,2195,2458,0,1,0,0,1,0,1,0,0,0,0,1,0,0
60000,2,2,0,0,0,0,37287,36412,37280,35321,36099,36724,0,1800,1414,1500,1377,1402,0,0,0,0,1,1,0,0,0,0,0,0,1,0
80000,0,0,-2,-1,-1,0,4301,0,0,2883,1856,2856,0,0,2883,1856,1000,2000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,1,0,0,0,1,0,1,0,0,0,0,0,1,0
280000,0,0,0,0,0,0,100740,104055,106380,112596,114235,117232,5000,4000,8000,5000,5000,18000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130000,0,0,0,0,0,0,114466,106911,106971,57434,58593,60504,4600,4500,2802,2050,2800,2300,1,0,0,0,1,0,0,1,0,0,0,0,1,0
70000,0,0,2,0,0,0,12924,14615,14692,14784,15175,16360,2600,1000,1000,1000,2000,2000,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50000,0,0,-1,0,0,0,48423,44450,956,976,1976,2939,2150,956,20,1000,1000,1000,1,0,0,0,0,0,0,1,0,0,0,0,1,0
80000,0,0,0,2,0,0,78480,77063,76720,74651,57109,46703,3100,6300,0,1743,1588,1628,1,1,0,0,1,0,1,0,0,0,0,1,0,0
60000,1,2,2,0,0,0,45014,45698,39068,51205,54520,55964,1774,0,12858,4166,2350,3300,0,0,0,0,1,0,1,0,0,0,0,0,1,0
90000,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1,1,0,0,1,0,1,0,0,0,0,1,0,0
140000,-1,-1,2,0,0,-1,1712,2304,978,652,326,1052,2314,0,0,0,1052,652,1,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,-1,-1,-1,-1,33782,35650,390,390,46310,0,4000,390,390,46310,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
160000,-1,0,0,0,-1,0,6760,7043,9499,2814,2174,26053,4000,3000,1000,2274,25456,4000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,-2,-2,50342,44659,40893,-45,-45,0,8025,5023,0,0,5250,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,0,0,0,0,0,0,75113,76860,77456,21118,22260,23396,3500,2202,1500,1500,1500,1500,0,0,1,0,0,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,66982,66130,67489,68535,66835,64962,2986,3056,5050,2745,2564,2926,0,0,0,0,1,1,0,0,0,0,0,0,1,0
100000,2,0,0,0,0,0,99627,101079,69971,60824,60969,59650,3796,3041,2500,2600,2171,2600,0,0,0,0,1,0,0,1,0,0,0,0,1,0
360000,1,-1,-1,-2,-2,-2,197746,151600,741,-659,-659,-659,156108,741,659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
300000,-1,-1,-1,-1,-1,-1,720,0,69190,0,686,2927,0,69190,0,686,2927,2995,0,0,0,0,1,1,0,0,0,0,0,0,1,0
300000,0,0,0,0,0,0,147277,149893,152529,152882,113347,114554,7000,7000,6000,4084,4056,4300,0,0,0,0,1,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,48779,50097,50313,10264,10082,9899,2400,1700,5050,354,362,320,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100000,-1,-1,-1,2,0,0,7798,864,3302,2430,805,3415,864,2438,821,1,3110,2206,1,1,0,0,0,0,1,0,0,0,0,1,0,0
30000,0,0,2,0,0,0,25724,29638,27000,27382,26876,28351,5300,0,1100,1000,2300,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
130000,0,0,-1,0,-1,-1,13513,11800,2522,1261,390,390,1000,2522,0,390,390,390,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20000,-1,0,0,0,0,-1,610,13222,13488,11818,40197,5965,13002,3000,0,1000,5965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120000,-1,-1,-1,-2,-1,2,179,1403,0,0,473,323,1403,0,0,473,0,9438,0,0,0,0,0,1,0,0,0,0,0,0,1,0
500000,0,0,0,0,0,0,275956,277193,284198,285419,261073,233343,15000,13000,10000,10000,10000,10000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
110000,0,0,0,0,0,0,49732,46766,41796,44251,42921,37748,2300,2000,3000,3000,2000,10000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20000,0,0,2,0,-1,-1,8503,11352,10198,10400,1150,0,3008,0,600,1150,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
70000,0,0,0,0,0,0,63845,65443,65169,64370,15082,0,3224,1680,3000,142,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60000,0,0,0,0,0,0,57470,58713,60251,57251,27896,28499,2200,2500,31000,981,1035,1059,1,0,1,0,0,0,0,1,0,0,0,1,0,0
220000,-1,-1,-2,-2,-2,-2,3700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
320000,0,0,0,0,0,0,146183,148703,169920,174315,173032,176016,6206,25006,10025,6506,7006,8006,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90000,0,0,0,0,0,0,44727,42751,43421,45878,46054,47252,2000,1851,3500,1519,2000,2000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10000,0,0,0,0,0,2,8109,9219,10200,9694,9684,9872,5549,1300,500,1000,500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
130000,-1,-1,-1,-1,-1,-1,6348,321,321,0,321,0,321,321,0,321,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
210000,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
500000,-2,-2,-2,-2,-2,-2,4214,6378,4074,42996,9335,3312,6378,4074,116446,9335,3312,43664,0,1,0,0,0,0,1,0,0,0,0,1,0,0
240000,-1,-1,-1,-1,-1,0,5354,4790,900,6849,26249,6633,4790,900,6849,26249,2200,3000,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,8056,5997,5602,6478,5453,2261,1500,1500,1011,1000,1000,1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,18108,18512,19468,16989,17326,17748,1400,1300,2800,619,700,1000,0,0,0,0,1,0,0,1,0,0,0,0,1,0
140000,2,2,0,0,2,2,122283,118913,120435,139795,142950,140505,0,5000,21500,5500,0,5000,0,1,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,13639,14711,15462,16004,16203,16916,1600,1300,800,605,1000,2000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
180000,0,0,0,0,0,0,87695,88545,47133,92245,94082,96050,3200,3279,3343,3366,3483,3507,0,0,1,0,1,0,0,0,0,1,0,1,0,0
200000,1,-2,-1,-1,-2,-2,0,0,500,0,0,0,0,500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
230000,-2,-2,-2,-2,-2,-2,390,390,390,390,1240,4234,390,390,390,1240,4234,2970,0,1,0,0,1,0,1,0,0,0,0,1,0,0
200000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
180000,0,0,-2,-2,-2,-2,184650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
50000,-1,-1,2,-1,-1,2,565,5481,2874,759,5328,2885,5481,0,759,5328,1,2932,0,1,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,17180,17715,18841,18989,11583,11859,1500,1500,1000,1000,1000,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
220000,-1,-1,-1,-1,-1,-1,51565,15683,1381,3300,2452,2728,15683,1381,3300,2452,2728,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
60000,3,2,2,2,2,2,61558,49202,59693,39686,30077,30761,10,3616,301,2501,1300,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,-1,45652,44037,40517,29734,16198,16669,1734,5000,1000,10160,16669,692,0,0,1,0,1,0,0,1,0,0,0,1,0,0
200000,-2,-2,-2,-2,-2,-2,1182,0,198,3532,0,0,0,198,3532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
280000,2,2,2,2,0,0,258764,279451,280882,218619,201679,195934,25000,7500,0,6500,7000,6000,0,0,1,0,1,0,1,0,0,0,0,1,0,0
250000,0,0,0,0,-2,-1,238215,182156,121786,-329,-494,1541,9000,5000,0,0,2200,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
110000,2,0,0,0,0,0,106321,107630,106354,79154,40197,69018,4334,4250,2946,2506,2458,2524,1,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,0,0,0,-2,-2,-2,7956,10529,28870,29391,29724,30400,5000,28872,1500,4738,1078,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
270000,0,0,0,0,0,0,73953,68207,55382,46629,28115,12847,5168,5010,2005,2000,2000,2000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
150000,1,-2,-2,-2,-1,-1,0,-316,-632,-1264,316,782,0,0,0,1580,782,638,0,1,0,0,0,1,0,0,0,0,0,1,0,0
180000,-1,-1,-2,-2,-2,-2,1651,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,1,1,0,0,0,0,0,1,0,0
180000,0,0,0,2,0,0,40735,36337,36882,34000,34798,35488,1581,4626,0,1500,1419,1400,1,0,0,0,0,0,1,0,0,0,0,0,1,0
230000,-1,-1,-2,-2,-2,-2,3210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
310000,-2,-2,-2,-2,-2,-2,-354,-354,-354,-354,-354,-354,0,0,0,0,0,352,0,0,0,0,0,0,1,0,0,0,0,1,0,0
360000,0,0,0,0,0,0,91282,85875,87400,87343,71180,64500,3967,4213,3741,2353,2471,2327,0,0,0,0,1,1,0,0,0,0,0,0,1,0
400000,-2,-2,-2,-2,-2,-1,110,532,2651,0,644,636,587,2651,0,644,636,572,0,0,0,0,1,1,0,0,0,0,0,1,0,0
80000,-1,-1,-1,-1,-1,-1,4762,6712,1814,4811,1379,6136,6734,1817,4817,1381,6137,6251,0,1,0,0,1,0,0,1,0,0,0,0,1,0
190000,0,0,0,0,0,-1,21628,20893,5869,29223,19616,148482,2000,3869,25128,10115,148482,4800,0,1,0,0,0,1,0,0,0,0,0,1,0,0
350000,-2,-2,-2,-2,-2,-2,1966,14440,13176,9399,10477,10775,14515,13316,9446,10529,10829,12876,0,0,1,0,1,0,1,0,0,0,0,1,0,0
280000,2,-1,0,0,0,0,47,97767,99036,96383,86060,62312,99007,5000,3027,6025,2001,1903,0,0,0,0,1,0,1,0,0,0,0,1,0,0
450000,-1,2,-1,2,-1,-1,42713,6496,9341,2857,83527,0,0,9511,20,84000,0,116,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70000,1,2,2,0,0,0,44193,46168,45166,36283,20861,21374,3000,102,2400,894,1000,1000,1,0,0,0,0,0,1,0,0,0,0,0,1,0
230000,-1,-1,-2,-2,-2,-2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
100000,-1,-1,0,0,0,0,10380,71944,72486,73717,74402,73187,72024,4028,6006,3018,3000,3008,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80000,2,0,0,0,0,0,115027,118188,117725,118100,60745,54509,6000,5500,4356,3000,2100,5000,0,1,0,0,1,0,0,0,0,1,0,1,0,0
220000,0,0,0,0,0,0,44432,128967,96750,71616,65415,57914,1e+05,18720,37800,7096,12000,25000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20000,-1,-1,-1,0,0,-2,189,2249,3551,6180,0,0,2249,3551,5000,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
230000,0,0,0,0,0,0,217578,224020,47133,184500,128190,130883,9840,8750,7470,4540,4710,4750,0,1,0,0,1,1,0,0,0,0,0,0,1,0
240000,0,0,-2,-2,-2,-2,24640,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30000,2,2,2,3,5,4,25161,24476,47133,31262,30217,29158,0,5000,3300,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
280000,0,0,0,0,0,0,9551,12848,15345,19211,22817,37323,5000,5000,5000,5000,16000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
500000,0,0,0,0,0,0,192257,201402,444462,418237,424244,383145,40000,300018,15000,17000,15000,11100,0,0,0,0,0,1,0,0,0,0,0,0,1,0
320000,0,0,0,0,0,0,34818,22718,9398,10222,13791,13498,1690,1500,1000,3628,1041,1006,0,0,0,0,1,0,1,0,0,0,0,1,0,0
100000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
240000,2,2,2,2,-2,-2,2500,2500,2500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
200000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,28027,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30000,2,2,2,0,0,-2,28470,31407,30200,30000,0,0,3407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70000,0,0,0,0,0,0,138681,70341,23755,23835,25221,25780,3500,1508,588,1500,700,470,0,0,1,0,1,0,1,0,0,0,0,1,0,0
360000,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
140000,-1,-1,-1,-1,0,0,1750,397,13126,3454,1747,1240,397,13126,3456,89,156,2813,0,0,0,0,1,0,1,0,0,0,0,1,0,0
170000,-1,-1,-1,-1,-1,-1,6699,2999,4896,68,2761,2673,2999,4904,68,2761,2673,1861,0,0,0,0,1,1,0,0,0,0,0,0,1,0
150000,0,0,0,0,0,0,146778,139111,134382,134593,91112,68482,6554,10000,4749,3304,2285,700,0,0,0,0,1,0,1,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,62204,65280,56504,53528,42168,25742,7028,6000,5026,5000,3000,2000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
250000,-2,-2,-2,-2,-2,-2,7363,27415,0,1930,1643,1687,27474,0,1930,1643,1687,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
180000,0,0,0,0,0,0,47050,49282,50159,51336,54332,56249,3000,2000,2011,4000,3000,3000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
230000,0,0,0,-1,0,-1,33109,29830,11750,5194,15450,9368,5000,5000,15897,12000,9368,6000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,69926,69474,60975,38546,37843,38632,4000,3000,1341,1359,1403,1352,0,0,1,0,1,1,0,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,70723,72151,73888,75345,75040,75211,3200,3500,3300,2800,2900,2900,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,-1,0,-1,-1,-1,-1,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1,0,0,0,1,0,1,0,0,0,0,1,0,0
